gene_id	symbol	BT549_rep1	BT549_rep2	HCC70_rep1	HCC70_rep2	HMEC_rep1	HMEC_rep2	MB231_rep1	MB231_rep2	MB231_rep3
ENSG00000018607	ZNF806	0	0	0	0	0	0	0	0	0
ENSG00000018610	CXorf56	1062	868	761	730	371	249	394	488	440
ENSG00000018625	ATP1A2	0	0	1	0	0	0	2	1	3
ENSG00000018699	TTC27	629	480	524	478	782	549	458	587	502
ENSG00000018869	ZNF582	30	37	0	0	47	59	0	0	0
ENSG00000019102	VSIG2	0	0	143	99	0	0	0	2	0
ENSG00000019144	PHLDB1	914	557	353	272	4260	4125	1118	1345	1224
ENSG00000019169	MARCO	0	0	106	88	2	0	0	0	0
ENSG00000019186	CYP24A1	6	2	6	6	200	437	0	0	0
ENSG00000019485	PRDM11	108	77	8	7	130	116	368	412	371
ENSG00000019505	SYT13	0	0	0	1	4	4	0	1	0
ENSG00000019549	SNAI2	343	628	636	545	3209	3215	133	171	168
ENSG00000019582	CD74	19	49	957	503	458	438	3	1	0
ENSG00000019991	HGF	0	0	0	0	0	0	0	0	0
ENSG00000019995	ZRANB1	537	535	1012	939	717	623	440	556	579
ENSG00000020129	NCDN	1291	926	1547	1474	823	746	1034	1282	1068
ENSG00000020181	GPR124	33	46	15	29	14	37	310	401	301
ENSG00000020219	CCT8L1P	0	0	0	0	0	0	0	0	1
ENSG00000020256	ZFP64	572	650	675	643	546	519	537	672	598
ENSG00000020426	MNAT1	659	570	438	344	578	474	300	333	291
ENSG00000020577	SAMD4A	3325	2360	438	451	1366	1657	260	332	261
ENSG00000020633	RUNX3	14	36	3224	2914	175	118	128	150	106
ENSG00000020922	MRE11A	650	580	828	684	454	436	772	1010	966
ENSG00000021300	PLEKHB1	18	17	12	24	30	14	12	26	12
ENSG00000021355	SERPINB1	240	275	2953	2344	595	562	1154	1394	1325
ENSG00000021461	CYP3A43	0	0	0	0	0	0	0	0	0
ENSG00000021488	SLC7A9	3	4	0	1	1	0	0	0	1
ENSG00000021574	SPAST	424	393	539	475	666	489	251	301	311
ENSG00000021645	NRXN3	70	34	0	0	6	1	5	2	6
ENSG00000021762	OSBPL5	98	148	252	192	564	506	749	923	804
ENSG00000021776	AQR	1291	1113	1827	1510	1312	1199	980	1253	1164
ENSG00000021826	CPS1	14	18	3	2	887	901	12236	15218	14031
ENSG00000021852	C8B	0	0	0	0	0	0	0	0	0
ENSG00000022267	FHL1	633	629	4	12	199	560	256	295	301
ENSG00000022277	RTFDC1	2361	1989	1802	1612	1470	1038	1933	2217	2104
ENSG00000022355	GABRA1	0	0	0	0	0	1	0	0	0
ENSG00000022556	NLRP2	0	1	1791	1650	839	863	0	0	0
ENSG00000022567	SLC45A4	359	369	204	178	181	174	256	304	245
ENSG00000022840	RNF10	2386	2363	3829	3690	2911	2808	2238	2594	2452
ENSG00000022976	ZNF839	360	323	273	240	253	217	232	340	273
ENSG00000023041	ZDHHC6	679	524	1310	1152	899	772	692	751	777
ENSG00000023171	GRAMD1B	345	432	246	172	3	2	1765	2087	1893
ENSG00000023191	RNH1	3214	2917	1921	1594	4326	3580	1814	2227	1760
ENSG00000023228	NDUFS1	2474	2312	2368	1945	2796	2203	3602	4411	4094
ENSG00000023287	RB1CC1	3802	3556	1856	1806	1357	1164	769	972	989
ENSG00000023318	ERP44	3451	3489	1235	986	1276	1087	518	633	613
ENSG00000023330	ALAS1	2496	2086	944	920	973	702	1123	1447	1192
ENSG00000023445	BIRC3	1315	894	406	316	93	67	570	709	706
ENSG00000023516	AKAP11	2043	1881	2048	1862	2081	2343	541	661	713
ENSG00000023572	GLRX2	608	476	398	284	206	153	361	447	417
ENSG00000023608	SNAPC1	537	371	276	269	261	230	239	279	258
ENSG00000023697	DERA	508	468	1271	1021	707	573	612	756	704
ENSG00000023734	STRAP	4560	3324	3657	2974	4959	4046	3212	3859	3669
ENSG00000023839	ABCC2	51	97	7	8	12	8	568	657	592
ENSG00000023892	DEF6	108	122	845	794	699	448	3	1	0
ENSG00000023902	PLEKHO1	915	832	24	11	158	105	11	5	15
ENSG00000023909	GCLM	1608	1589	4392	3352	5228	3205	1258	1522	1594
ENSG00000024048	UBR2	1194	1200	1611	1447	1467	1547	794	1036	908
ENSG00000024422	EHD2	6927	7589	2013	1692	8233	8388	1416	1719	1421
ENSG00000024526	DEPDC1	2966	2780	2934	3255	1117	524	736	872	829
ENSG00000024862	CCDC28A	110	145	117	123	120	85	178	183	181
ENSG00000025039	RRAGD	28	46	69	30	13	5	0	1	1
ENSG00000025156	HSF2	438	402	263	171	219	180	291	352	294
ENSG00000025293	PHF20	2030	1979	864	690	1029	990	1081	1462	1267
ENSG00000025423	HSD17B6	21	17	47	37	6	6	32	36	25
ENSG00000025434	NR1H3	31	41	468	347	137	85	689	788	673
ENSG00000025708	TYMP	635	1071	1763	1346	859	905	691	891	702
ENSG00000025770	NCAPH2	1387	1164	1855	1457	872	497	898	983	810
ENSG00000025772	TOMM34	2388	1827	2518	2207	1462	1033	1574	1921	1741
ENSG00000025796	SEC63	4396	3983	2384	2263	3243	3409	1803	2110	2046
ENSG00000025800	KPNA6	3808	3197	3938	3685	2738	2381	2110	2650	2308
ENSG00000026025	VIM	76440	64933	1519	876	59408	49068	7156	8349	7768
ENSG00000026036	RTEL1-TNFRSF6B	431	321	142	199	204	159	476	587	472
ENSG00000026103	FAS	934	804	251	191	743	626	80	118	104
ENSG00000026297	RNASET2	119	200	1023	913	250	229	133	142	152
ENSG00000026508	CD44	29925	31856	11006	9432	43587	42665	4223	4940	4624
ENSG00000026559	KCNG1	43	51	13	8	255	144	14	25	17
ENSG00000026652	AGPAT4	524	671	39	60	388	367	62	72	95
ENSG00000026751	SLAMF7	0	0	3	1	43	83	0	0	0
ENSG00000026950	BTN3A1	345	530	594	530	190	211	571	688	602
ENSG00000027001	MIPEP	644	610	220	147	685	497	183	226	197
ENSG00000027075	PRKCH	11	5	1168	1091	370	352	49	55	60
ENSG00000027644	INSRR	0	1	0	0	0	0	1	0	1
ENSG00000027697	IFNGR1	1366	1553	2980	1958	1430	1164	946	1138	1087
ENSG00000027847	B4GALT7	512	455	426	350	634	584	304	342	262
ENSG00000027869	SH2D2A	6	6	65	45	117	151	184	208	165
ENSG00000028116	VRK2	291	256	1162	997	625	500	274	364	340
ENSG00000028137	TNFRSF1B	97	333	3	3	0	1	13	18	11
ENSG00000028203	VEZT	973	759	1134	1035	2440	2467	967	1092	1124
ENSG00000028277	POU2F2	143	102	14	14	507	584	1	4	9
ENSG00000028310	BRD9	1889	1680	3346	3073	1032	836	1497	1790	1599
ENSG00000028528	SNX1	958	1000	2073	1802	2309	1952	1282	1556	1423
ENSG00000028839	TBPL1	445	339	380	340	389	234	229	282	267
ENSG00000029153	ARNTL2	2997	1839	1047	994	796	812	308	397	404
ENSG00000029363	BCLAF1	6392	5612	4622	3724	4673	4419	3090	3938	3677
ENSG00000029364	SLC39A9	1583	1421	2449	2108	1753	1550	899	1148	1022
ENSG00000029534	ANK1	1109	1676	12	6	10	12	18	13	15
ENSG00000029559	IBSP	0	0	0	0	0	0	0	0	0
ENSG00000029639	TFB1M	394	390	105	74	513	347	180	229	214
ENSG00000029725	RABEP1	4134	3255	1125	898	1656	1467	1156	1396	1345
ENSG00000029993	HMGB3	2690	2276	2299	2206	4901	4964	825	946	991
ENSG00000030066	NUP160	2780	2413	2139	1664	1371	940	5471	6830	6415
ENSG00000030110	BAK1	587	566	530	444	1470	1150	880	1017	960
ENSG00000030304	MUSK	0	2	0	0	0	0	0	0	0
ENSG00000030419	IKZF2	262	199	1069	869	165	235	26	33	34
ENSG00000030582	GRN	4173	4583	7160	6066	8166	7651	4223	4948	3985
ENSG00000031003	FAM13B	1202	873	581	575	894	672	981	1269	1253
ENSG00000031081	ARHGAP31	313	397	40	28	384	386	4	4	8
ENSG00000031544	NR2E3	6	7	2	1	0	0	0	0	0
ENSG00000031691	CENPQ	293	314	435	386	197	102	336	392	384
ENSG00000031698	SARS	4425	4274	4876	5073	5164	3865	3202	3741	3348
ENSG00000031823	RANBP3	1046	942	722	671	1153	932	995	1148	985
ENSG00000032219	ARID4A	418	531	821	692	406	370	254	319	307
ENSG00000032389	TSSC1	403	394	395	282	601	467	583	682	590
ENSG00000032444	PNPLA6	1408	1733	1172	1018	3365	3533	2616	3220	2555
ENSG00000032742	IFT88	507	452	155	144	320	234	45	85	83
ENSG00000033011	ALG1	1728	1429	1134	998	834	625	518	660	578
ENSG00000033030	ZCCHC8	623	644	540	657	517	405	724	949	866
ENSG00000033050	ABCF2	3100	2480	2315	1916	2595	2082	2492	3022	2671
ENSG00000033100	CHPF2	2056	1875	1798	1529	2236	2272	1392	1669	1453
ENSG00000033122	LRRC7	6	6	0	0	3	0	2	0	1
ENSG00000033170	FUT8	1099	891	100	98	364	317	567	752	624
ENSG00000033178	UBA6	2318	2134	1630	1490	4420	4254	1198	1419	1458
ENSG00000033327	GAB2	25	28	30	34	35	56	38	51	40
ENSG00000033627	ATP6V0A1	1230	1327	1556	1364	1416	1628	519	669	608
ENSG00000033800	PIAS1	477	509	808	720	525	560	223	283	225
ENSG00000033867	SLC4A7	3919	3182	815	689	2825	2426	577	683	678
ENSG00000034053	APBA2	154	192	0	0	76	76	0	0	0
ENSG00000034063	UHRF1	2076	1527	1227	1052	1475	932	3225	4057	3588
ENSG00000034152	MAP2K3	2524	1491	1050	901	1268	1067	604	729	575
ENSG00000034239	EFCAB1	11	21	5	2	62	68	0	0	0
ENSG00000034510	TMSB10	41076	41393	19526	17064	31174	21678	14750	16999	15360
ENSG00000034533	ASTE1	210	176	409	339	103	108	92	145	146
ENSG00000034677	RNF19A	1804	1649	2051	1618	1382	1256	626	801	774
ENSG00000034693	PEX3	453	450	381	296	668	519	350	477	403
ENSG00000034713	GABARAPL2	808	738	1310	1110	1026	756	808	897	825
ENSG00000034971	MYOC	0	0	1	0	0	0	1	1	3
ENSG00000035115	SH3YL1	117	169	1243	1181	293	275	30	48	48
ENSG00000035141	FAM136A	1317	1131	1097	907	916	649	1684	1893	1830
ENSG00000035403	VCL	15848	13030	4885	4466	10952	11578	4379	5355	4956
ENSG00000035499	DEPDC1B	782	644	367	354	716	377	279	322	307
ENSG00000035664	DAPK2	1	1	484	339	28	33	132	200	174
ENSG00000035681	NSMAF	1431	1152	222	191	795	696	400	521	459
ENSG00000035687	ADSS	773	669	2419	2196	1978	1549	1434	1758	1739
ENSG00000035720	STAP1	0	0	0	0	0	0	0	0	0
ENSG00000035862	TIMP2	6806	6109	2208	2216	1022	1148	4370	5211	4721
ENSG00000035928	RFC1	2555	2372	1908	1521	1728	1405	1463	1738	1720
ENSG00000036054	TBC1D23	1782	1527	2207	1994	1380	1257	525	587	610
ENSG00000036257	CUL3	1480	1359	2284	1818	2262	1802	905	1103	1059
ENSG00000036448	MYOM2	0	3	0	0	3	5	0	0	0
ENSG00000036473	OTC	0	0	0	0	0	0	0	0	0
ENSG00000036530	CYP46A1	10	9	3	1	1	2	0	0	0
ENSG00000036549	ZZZ3	1737	1528	2280	2085	1142	932	1190	1444	1426
ENSG00000036565	SLC18A1	0	0	0	0	0	1	0	0	0
ENSG00000036672	USP2	320	192	174	126	96	115	76	124	101
ENSG00000036828	CASR	0	0	0	0	0	0	0	0	0
ENSG00000037042	TUBG2	248	347	442	374	310	382	215	264	214
ENSG00000037241	RPL26L1	834	575	248	230	492	309	1035	1165	1107
ENSG00000037280	FLT4	3	12	0	0	0	5	0	0	1
ENSG00000037474	NSUN2	5188	3975	7873	6991	2678	2337	5335	6389	6065
ENSG00000037637	FBXO42	883	895	1271	1022	623	625	497	543	442
ENSG00000037749	MFAP3	1118	921	810	749	1597	1526	702	1006	877
ENSG00000037757	MRI1	441	410	514	492	864	624	984	1198	1075
ENSG00000037897	METTL1	611	414	326	258	314	201	191	211	193
ENSG00000037965	HOXC8	668	578	99	89	220	185	60	84	90
ENSG00000038002	AGA	169	167	432	368	344	285	309	324	330
ENSG00000038210	PI4K2B	707	702	1099	870	1215	861	646	728	748
ENSG00000038219	BOD1L1	1689	1586	1237	1215	1877	1816	1256	1772	1656
ENSG00000038274	MAT2B	1967	2100	1354	1178	1456	1115	1360	1651	1647
ENSG00000038295	TLL1	58	40	39	15	540	592	701	885	803
ENSG00000038358	EDC4	2888	2674	3336	2805	1254	1129	1627	1922	1633
ENSG00000038382	TRIO	10541	8255	6960	5972	4102	5095	3028	3935	3332
ENSG00000038427	VCAN	982	1233	6	2	7524	10418	2	4	0
ENSG00000038532	CLEC16A	816	715	1668	1360	883	927	443	608	476
ENSG00000038945	MSR1	0	1	0	1	0	0	1	0	1
ENSG00000039068	CDH1	25	34	16515	15381	9395	11937	29	29	26
ENSG00000039123	SKIV2L2	3641	2933	1921	1501	2046	1635	1406	1797	1638
ENSG00000039139	DNAH5	324	236	72	67	179	260	22	26	24
ENSG00000039319	ZFYVE16	1558	1475	1397	1102	1097	1034	810	1046	1002
ENSG00000039523	FAM65A	2212	2218	1957	1438	1505	2126	1142	1360	1048
ENSG00000039537	C6	0	0	12	15	0	0	0	0	0
ENSG00000039560	RAI14	4628	3717	4929	3701	2585	2907	42	48	56
ENSG00000039600	SOX30	2	1	1	0	3	1	0	0	2
ENSG00000039650	PNKP	518	613	583	527	673	540	500	616	564
ENSG00000039987	BEST2	0	1	0	0	3	2	0	2	4
ENSG00000040199	PHLPP2	604	512	1132	919	614	585	829	996	983
ENSG00000040275	SPDL1	4064	2972	891	862	897	595	1187	1541	1499
ENSG00000040341	STAU2	1234	1148	1413	1151	673	677	288	379	415
ENSG00000040487	PQLC2	613	553	441	293	324	238	264	244	259
ENSG00000040531	CTNS	809	641	265	182	388	353	305	376	334
ENSG00000040608	RTN4R	20	29	586	449	429	311	141	188	143
ENSG00000040633	PHF23	1771	1526	563	491	946	679	1153	1324	1112
ENSG00000040731	CDH10	26	35	0	0	2	3	0	0	0
ENSG00000040933	INPP4A	414	423	736	683	708	711	464	574	524
ENSG00000041353	RAB27B	5076	6317	2612	2219	321	272	188	219	229
ENSG00000041357	PSMA4	2627	2455	2780	2269	3126	2148	5628	6313	5915
ENSG00000041515	MYO16	0	1	0	1	24	24	34	33	32
ENSG00000041802	LSG1	1337	991	2152	1915	1220	923	1089	1405	1247
ENSG00000041880	PARP3	62	90	121	118	234	196	264	348	286
ENSG00000041982	TNC	877	1407	6773	5387	8840	9964	168	211	177
ENSG00000041988	THAP3	307	314	98	97	143	105	255	326	240
ENSG00000042062	FAM65C	0	1	1	0	3	0	12	20	15
ENSG00000042088	TDP1	631	553	648	560	746	581	510	662	581
ENSG00000042286	AIFM2	826	686	492	414	219	151	1602	1842	1596
ENSG00000042304	C2orf83	0	0	0	0	0	0	0	0	0
ENSG00000042317	SPATA7	135	147	2	1	149	131	52	58	63
ENSG00000042429	MED17	1297	1009	745	659	841	658	1073	1309	1292
ENSG00000042445	RETSAT	718	808	1254	1200	2029	1786	836	926	850
ENSG00000042493	CAPG	2467	2789	6396	5591	1788	1577	3712	4409	3634
ENSG00000042753	AP2S1	2394	2252	3955	3208	3075	1976	2466	2994	2777
ENSG00000042781	USH2A	1	1	0	0	0	0	1	2	1
ENSG00000042813	ZPBP	0	0	0	0	0	0	0	0	0
ENSG00000042832	TG	2	3	1	1	8	3	2	6	2
ENSG00000042980	ADAM28	12	25	62	68	1	1	0	0	0
ENSG00000043039	BARX2	336	431	1099	918	0	0	0	0	0
ENSG00000043093	DCUN1D1	1008	855	2549	2376	1084	796	591	711	725
ENSG00000043143	JADE2	1952	2450	1115	960	1138	1024	2798	3391	2854
ENSG00000043355	ZIC2	1097	1024	0	1	2	3	214	225	246
ENSG00000043462	LCP2	0	0	0	0	0	3	0	0	0
ENSG00000043514	TRIT1	623	545	741	580	480	397	370	424	459
ENSG00000043591	ADRB1	38	27	6	9	2	2	4	0	2
ENSG00000044012	GUCA2B	0	0	0	0	0	0	0	0	0
ENSG00000044090	CUL7	1080	1210	605	513	722	747	454	549	487
ENSG00000044115	CTNNA1	9689	8933	10225	8827	11140	10548	6042	7214	6608
ENSG00000044446	PHKA2	347	374	728	554	737	730	291	394	354
ENSG00000044459	CNTLN	961	859	415	338	191	140	261	303	281
ENSG00000044524	EPHA3	42	62	0	0	25	29	0	0	0
ENSG00000044574	HSPA5	39789	36884	15473	10768	29236	22247	10590	12325	11554
ENSG00000046604	DSG2	1233	1369	17898	14866	7789	8380	1862	2398	2266
ENSG00000046647	GEMIN8	273	254	183	141	313	223	77	68	71
ENSG00000046651	OFD1	490	492	829	726	810	734	344	438	377
ENSG00000046653	GPM6B	2	5	28	14	321	118	20	21	18
ENSG00000046774	MAGEC2	1	0	0	2	0	0	0	1	0
ENSG00000046889	PREX2	0	0	0	0	0	0	0	0	0
ENSG00000047056	WDR37	476	416	1040	1018	847	827	204	245	189
ENSG00000047188	YTHDC2	876	803	831	744	1545	1540	811	1036	951
ENSG00000047230	CTPS2	260	324	468	385	378	339	308	386	372
ENSG00000047249	ATP6V1H	2077	1839	1378	1055	1672	1406	409	446	441
ENSG00000047315	POLR2B	4691	4288	3402	2695	3273	2704	2215	2561	2581
ENSG00000047346	FAM214A	150	192	1610	1274	360	469	170	182	181
ENSG00000047365	ARAP2	1	2	586	529	572	531	159	205	189
ENSG00000047410	TPR	7760	7342	6716	6042	3821	3618	3115	3739	3704
ENSG00000047457	CP	2	3	7261	2971	2	1	17	34	26
ENSG00000047578	KIAA0556	843	927	1202	1031	570	657	272	319	298
ENSG00000047579	DTNBP1	621	545	200	153	207	189	279	322	276
ENSG00000047597	XK	7	12	342	281	33	23	0	0	0
ENSG00000047617	ANO2	1	2	0	0	1	2	0	0	0
ENSG00000047621	C12orf4	547	457	619	501	793	654	438	499	497
ENSG00000047634	SCML1	638	643	176	176	343	344	381	396	435
ENSG00000047644	WWC3	1231	1147	2796	2541	705	762	782	1126	977
ENSG00000047648	ARHGAP6	130	112	38	27	5	1	2	12	2
ENSG00000047662	FAM184B	4	2	0	0	93	36	0	0	5
ENSG00000047849	MAP4	11543	11160	6596	5758	12726	15340	5065	6153	5265
ENSG00000047932	GOPC	3182	2567	1125	1075	3370	2789	1070	1406	1289
ENSG00000047936	ROS1	78	64	17	19	1114	1422	2	5	1
ENSG00000048028	USP28	1488	1521	1071	854	884	720	377	451	395
ENSG00000048052	HDAC9	692	338	1187	1312	513	474	32	32	40
ENSG00000048140	TSPAN17	1399	1289	959	750	1571	1447	723	827	740
ENSG00000048162	NOP16	1556	1122	370	356	806	573	1030	1221	1090
ENSG00000048342	CC2D2A	761	509	418	357	467	333	212	243	250
ENSG00000048392	RRM2B	1099	1025	786	635	1035	955	488	570	568
ENSG00000048405	ZNF800	530	460	1200	996	646	660	285	331	333
ENSG00000048462	TNFRSF17	0	0	0	0	0	0	0	0	0
ENSG00000048471	SNX29	235	231	948	773	521	641	178	237	182
ENSG00000048540	LMO3	31	33	0	0	0	0	0	2	1
ENSG00000048544	MRPS10	1399	1184	1396	1148	1341	991	858	975	905
ENSG00000048545	GUCA1A	0	0	0	1	0	0	0	0	0
ENSG00000048649	RSF1	2490	2406	2004	1822	1573	1524	712	941	953
ENSG00000048707	VPS13D	2521	2425	3941	3152	2131	2782	941	1314	1154
ENSG00000048740	CELF2	0	1	2	2	15	17	0	0	0
ENSG00000048828	FAM120A	7295	5655	13105	11313	6767	5927	3129	3931	3525
ENSG00000048991	R3HDM1	1231	1162	2699	2358	1386	1481	675	900	778
ENSG00000049089	COL9A2	54	102	190	219	116	66	184	207	180
ENSG00000049130	KITLG	797	648	2072	1388	1318	907	227	289	293
ENSG00000049167	ERCC8	263	203	113	99	193	158	128	139	164
ENSG00000049192	ADAMTS6	1256	861	0	1	557	711	78	94	73
ENSG00000049239	H6PD	1302	1502	2282	1997	689	791	414	567	445
ENSG00000049245	VAMP3	5316	4547	2703	2534	3719	3179	1155	1452	1399
ENSG00000049246	PER3	792	789	2223	2113	318	175	287	342	295
ENSG00000049247	UTS2	0	0	0	0	0	0	0	0	0
ENSG00000049249	TNFRSF9	2	1	4	0	0	0	16	30	25
ENSG00000049283	EPN3	2	4	1490	1177	4060	5084	1	0	1
ENSG00000049319	SRD5A2	0	0	0	1	4	0	0	0	0
ENSG00000049323	LTBP1	782	1093	2828	2831	2967	3725	373	434	443
ENSG00000049449	RCN1	7084	8914	2563	2594	4563	3636	5447	6511	6293
ENSG00000049540	ELN	67	25	1	1	3	0	0	1	1
ENSG00000049541	RFC2	1352	1163	1676	1371	795	462	990	1157	1078
ENSG00000049618	ARID1B	2673	2422	2693	2491	1334	1338	1184	1465	1324
ENSG00000049656	CLPTM1L	5532	5153	9633	7622	3107	2458	3751	4541	3857
ENSG00000049759	NEDD4L	338	290	2043	1676	3670	2906	973	1095	1057
ENSG00000049768	FOXP3	3	4	5	1	6	5	1	7	1
ENSG00000049769	PPP1R3F	153	167	93	91	57	37	133	193	155
ENSG00000049860	HEXB	7327	7651	2252	1798	2458	1857	1415	1650	1614
ENSG00000049883	PTCD2	355	343	210	211	217	164	245	346	298
ENSG00000050030	KIAA2022	0	0	1	0	2	4	0	0	0
ENSG00000050130	JKAMP	1052	935	1249	1045	1161	1057	456	484	534
ENSG00000050165	DKK3	597	392	1	1	14385	11848	2	3	1
ENSG00000050327	ARHGEF5	5	4	2280	1798	1578	1644	264	338	269
ENSG00000050344	NFE2L3	866	870	457	455	488	348	224	243	229
ENSG00000050393	MCUR1	1105	981	1003	847	977	674	694	804	801
ENSG00000050405	LIMA1	2025	1422	2185	2003	16175	15296	2612	3066	3086
ENSG00000050426	LETMD1	769	847	647	624	427	338	882	1021	985
ENSG00000050438	SLC4A8	48	51	58	29	12	28	6	4	3
ENSG00000050555	LAMC3	1	7	0	0	2	0	1328	1596	1348
ENSG00000050628	PTGER3	2	1	2	0	1	1	0	1	0
ENSG00000050730	TNIP3	45	85	37	10	3	1	0	0	0
ENSG00000050748	MAPK9	1421	1317	1366	1012	1009	877	978	1127	1026
ENSG00000050767	COL23A1	14	39	0	0	2	0	0	0	0
ENSG00000050820	BCAR1	5003	4789	2908	2248	2906	2707	1971	2484	1942
ENSG00000051009	FAM160A2	506	526	476	383	587	572	386	537	390
ENSG00000051108	HERPUD1	1366	1411	2107	1944	2340	2133	1192	1350	1472
ENSG00000051128	HOMER3	1245	1068	1055	1019	2922	2523	1230	1522	1299
ENSG00000051180	RAD51	568	502	820	666	272	181	394	434	437
ENSG00000051341	POLQ	1242	1162	1143	1191	520	359	647	836	749
ENSG00000051382	PIK3CB	1238	1000	4581	4377	671	728	504	594	613
ENSG00000051523	CYBA	1806	1806	28	20	189	54	5977	7011	5337
ENSG00000051596	THOC3	1148	931	765	584	1402	1069	1323	1611	1506
ENSG00000051620	HEBP2	513	471	2343	2003	1475	1085	355	399	393
ENSG00000051825	MPHOSPH9	836	780	714	687	532	391	661	779	721
ENSG00000052126	PLEKHA5	152	235	468	400	1380	1233	456	540	508
ENSG00000052344	PRSS8	0	4	4446	4264	981	903	5	4	6
ENSG00000052723	SIKE1	908	935	1230	1127	988	888	675	862	786
ENSG00000052749	RRP12	2690	1811	601	604	1574	1242	912	1047	983
ENSG00000052795	FNIP2	726	561	827	863	466	469	158	208	226
ENSG00000052802	MSMO1	1410	1198	5440	4089	9319	8234	942	1087	1116
ENSG00000052841	TTC17	1353	1269	1695	1521	1103	1212	892	1014	1056
ENSG00000052850	ALX4	6	1	336	158	0	0	146	175	158
ENSG00000053108	FSTL4	1	4	0	0	38	29	0	0	0
ENSG00000053254	FOXN3	1332	1165	924	719	234	314	827	997	984
ENSG00000053328	METTL24	0	0	0	0	0	0	0	0	0
ENSG00000053371	AKR7A2	812	801	2278	1751	1151	757	610	732	677
ENSG00000053372	MRTO4	2416	1568	1514	1253	1674	898	1604	2085	1792
ENSG00000053438	NNAT	0	0	0	0	4	3	31	37	32
ENSG00000053501	USE1	302	272	464	439	216	159	400	479	410
ENSG00000053524	MCF2L2	4	2	2	0	1	2	28	43	53
ENSG00000053702	NRIP2	0	0	0	0	0	0	16	31	34
ENSG00000053747	LAMA3	767	964	6098	6351	83340	122182	358	513	353
ENSG00000053770	AP5M1	728	669	1114	851	926	829	446	562	555
ENSG00000053900	ANAPC4	625	555	709	531	720	574	316	399	352
ENSG00000053918	KCNQ1	0	0	0	0	0	0	73	79	80
ENSG00000054116	TRAPPC3	1339	1243	1601	1331	1370	1058	868	1004	918
ENSG00000054118	THRAP3	3788	3714	4771	3594	4188	3450	3255	3951	3515
ENSG00000054148	PHPT1	916	941	799	800	1180	849	2223	2637	2136
ENSG00000054179	ENTPD2	9	25	376	305	320	149	31	22	16
ENSG00000054219	LY75	3	7	1421	1274	1234	1090	0	0	0
ENSG00000054267	ARID4B	1331	1303	1637	1480	1114	972	767	1006	922
ENSG00000054277	OPN3	645	678	1861	1546	1638	1285	1008	1253	1145
ENSG00000054282	SDCCAG8	282	250	500	375	425	419	141	162	143
ENSG00000054356	PTPRN	1	5	1	0	2	1	2	2	0
ENSG00000054392	HHAT	30	44	30	29	119	123	21	41	23
ENSG00000054523	KIF1B	4047	3564	4463	3500	1998	2006	1475	1862	1735
ENSG00000054598	FOXC1	932	1039	2539	2432	877	541	776	974	796
ENSG00000054611	TBC1D22A	499	582	856	706	576	503	298	362	304
ENSG00000054654	SYNE2	3646	3501	10551	8153	1660	1658	842	1113	965
ENSG00000054690	PLEKHH1	5	18	65	57	153	182	5	14	12
ENSG00000054793	ATP9A	933	729	3190	3573	875	1071	1310	1825	1529
ENSG00000054796	SPO11	0	0	0	0	0	0	0	0	0
ENSG00000054803	CBLN4	0	0	0	0	0	0	0	0	0
ENSG00000054938	CHRDL2	8	41	0	1	0	0	1	1	1
ENSG00000054965	FAM168A	2111	2089	1341	1074	1319	1475	861	1046	1023
ENSG00000054967	RELT	508	388	404	374	230	194	569	707	537
ENSG00000054983	GALC	413	460	52	50	298	291	0	0	0
ENSG00000055044	NOP58	2207	1725	2359	2078	2319	1723	1599	1842	1898
ENSG00000055070	SZRD1	5119	4434	5591	5019	3467	2833	3245	3988	3502
ENSG00000055118	KCNH2	6	16	4	7	128	44	0	4	2
ENSG00000055130	CUL1	2064	1888	2647	2132	2226	1800	1838	2139	1999
ENSG00000055147	FAM114A2	487	436	400	343	432	375	230	321	346
ENSG00000055163	CYFIP2	10	4	0	1	32	32	0	0	0
ENSG00000055208	TAB2	2279	2251	2639	2108	1957	1911	1367	1602	1503
ENSG00000055211	GINM1	872	797	751	616	1074	912	496	589	575
ENSG00000055332	EIF2AK2	2125	3149	2568	1812	1635	1586	1220	1509	1467
ENSG00000055483	USP36	1517	1285	886	932	1134	1084	1531	1811	1616
ENSG00000055609	KMT2C	1650	1601	4641	4249	1577	1809	1101	1453	1311
ENSG00000055732	MCOLN3	61	82	2	0	453	489	1	1	0
ENSG00000055813	CCDC85A	51	38	0	0	4	3	0	3	2
ENSG00000055917	PUM2	1983	1865	3373	3108	2184	1987	1356	1728	1655
ENSG00000055950	MRPL43	1116	1112	529	495	932	626	805	942	788
ENSG00000055955	ITIH4	3	11	29	11	3	0	0	2	1
ENSG00000055957	ITIH1	0	0	0	0	0	0	0	0	0
ENSG00000056050	C4orf27	363	333	231	219	418	268	309	347	334
ENSG00000056097	ZFR	3203	3072	5069	4635	2971	2409	3854	4605	4525
ENSG00000056277	ZNF280C	274	282	101	93	60	89	104	119	118
ENSG00000056291	NPFFR2	0	1	0	0	0	0	0	0	0
ENSG00000056487	PHF21B	6	10	0	0	0	1	18	24	18
ENSG00000056558	TRAF1	893	336	75	70	62	63	11	10	4
ENSG00000056586	RC3H2	3577	2724	2981	2980	2306	2142	1303	1688	1691
ENSG00000056661	PCGF2	699	777	1223	1090	499	495	700	840	655
