"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","TNBCchr","TNBCstart","TNBCend","TNBCEV","TNBCcompartment","D.EV","compartment","sample_maha","padj"
"213","chr1",21400000,21500000,44.369805,"A","chr1",21400000,21500000,41.117336,"A",-3.252469,"AA",2.2124405554267e-06,1
"214","chr1",21500000,21600000,37.86543,"A","chr1",21500000,21600000,32.420412,"A",-5.445018,"AA",1.41763384006586e-05,1
"215","chr1",21600000,21700000,48.969665,"A","chr1",21600000,21700000,42.76384,"A",-6.205825,"AA",0.00189756490377827,1
"216","chr1",21700000,21800000,40.488085,"A","chr1",21700000,21800000,25.096068,"A",-15.392017,"AA",0.0569986979514756,1
"217","chr1",21800000,21900000,37.43668,"A","chr1",21800000,21900000,27.20773,"A",-10.22895,"AA",0.00279048608819283,1
"218","chr1",21900000,22000000,42.709245,"A","chr1",21900000,22000000,33.858542,"A",-8.850703,"AA",0.00440298361212145,1
"219","chr1",22000000,22100000,40.264035,"A","chr1",22000000,22100000,39.114908,"A",-1.149127,"AA",0.00038936728305974,1
"220","chr1",22100000,22200000,41.795265,"A","chr1",22100000,22200000,34.87247,"A",-6.922795,"AA",0.00091090010247911,1
"221","chr1",22200000,22300000,42.44185,"A","chr1",22200000,22300000,34.468628,"A",-7.973222,"AA",0.00189527382162798,1
"222","chr1",22300000,22400000,44.34181,"A","chr1",22300000,22400000,31.779222,"A",-12.562588,"AA",0.0404208627379337,1
"223","chr1",22400000,22500000,36.8553,"A","chr1",22400000,22500000,26.404172,"A",-10.451128,"AA",0.00188558428261366,1
"224","chr1",22500000,22600000,37.63183,"A","chr1",22500000,22600000,16.862924,"A",-20.768906,"AA",0.153328852701746,1
"225","chr1",22600000,22700000,31.676145,"A","chr1",22600000,22700000,12.599704,"A",-19.076441,"AA",0.0345701416036537,1
"226","chr1",22700000,22800000,35.6857,"A","chr1",22700000,22800000,24.860154,"A",-10.825546,"AA",0.0023039680074387,1
"227","chr1",22800000,22900000,30.666075,"A","chr1",22800000,22900000,28.75159,"A",-1.914485,"AA",0.00055206113948062,1
"228","chr1",22900000,23000000,25.2678,"A","chr1",22900000,23000000,17.44091,"A",-7.82689,"AA",7.97643899988536e-10,1
"229","chr1",23000000,23100000,38.046675,"A","chr1",23000000,23100000,33.026218,"A",-5.020457,"AA",3.80019857451413e-06,1
"230","chr1",23100000,23200000,42.25739,"A","chr1",23100000,23200000,35.747768,"A",-6.509622,"AA",0.00044580861636385,1
"231","chr1",23200000,23300000,32.22433,"A","chr1",23200000,23300000,26.988308,"A",-5.236022,"AA",6.13440426960598e-07,1
"232","chr1",23300000,23400000,37.6629,"A","chr1",23300000,23400000,34.892626,"A",-2.770274,"AA",4.41469932694979e-05,1
"233","chr1",23400000,23500000,42.09332,"A","chr1",23400000,23500000,42.644918,"A",0.551597999999998,"AA",0.00088265645988662,1
"234","chr1",23500000,23600000,40.400615,"A","chr1",23500000,23600000,36.644564,"A",-3.756051,"AA",6.15002502977622e-09,1
"235","chr1",23600000,23700000,39.81105,"A","chr1",23600000,23700000,45.1362,"A",5.32515,"AA",0.0452178515388585,1
"236","chr1",23700000,23800000,45.46647,"A","chr1",23700000,23800000,42.106906,"A",-3.359564,"AA",3.38358453287629e-06,1
"237","chr1",23800000,23900000,42.45541,"A","chr1",23800000,23900000,44.556922,"A",2.101512,"AA",0.00419313275363301,1
"238","chr1",23900000,24000000,46.910635,"A","chr1",23900000,24000000,40.841364,"A",-6.069271,"AA",0.00197080863283006,1
"239","chr1",24000000,24100000,44.308785,"A","chr1",24000000,24100000,40.643794,"A",-3.664991,"AA",2.36140877485806e-05,1
"240","chr1",24100000,24200000,49.435605,"A","chr1",24100000,24200000,42.584452,"A",-6.851153,"AA",0.00444976329441037,1
"241","chr1",24200000,24300000,46.231405,"A","chr1",24200000,24300000,36.191438,"A",-10.039967,"AA",0.0138937612454972,1
"242","chr1",24300000,24400000,45.07291,"A","chr1",24300000,24400000,43.86169,"A",-1.21122,"AA",9.41908359627733e-06,1
"243","chr1",24400000,24500000,42.866255,"A","chr1",24400000,24500000,33.652068,"A",-9.214187,"AA",0.00421377921831529,1
"244","chr1",24500000,24600000,43.64165,"A","chr1",24500000,24600000,38.869906,"A",-4.771744,"AA",0.00011351907993361,1
"245","chr1",24600000,24700000,48.0253,"A","chr1",24600000,24700000,46.139092,"A",-1.886208,"AA",7.72107165827908e-08,1
"246","chr1",24700000,24800000,45.569375,"A","chr1",24700000,24800000,38.448562,"A",-7.120813,"AA",0.00218866029792552,1
"247","chr1",24800000,24900000,44.629765,"A","chr1",24800000,24900000,38.8532,"A",-5.776565,"AA",0.00051132511297594,1
"248","chr1",24900000,25000000,43.383305,"A","chr1",24900000,25000000,34.824364,"A",-8.558941,"AA",0.00360171889846961,1
"249","chr1",25000000,25100000,49.8008,"A","chr1",25000000,25100000,41.100918,"A",-8.699882,"AA",0.0122131334402383,1
"250","chr1",25100000,25200000,38.3816,"A","chr1",25100000,25200000,36.24956,"A",-2.13204,"AA",0.00014380799231406,1
"251","chr1",25200000,25300000,40.4259,"A","chr1",25200000,25300000,30.683024,"A",-9.742876,"AA",0.00292238579417883,1
"252","chr1",25300000,25400000,38.3803,"A","chr1",25300000,25400000,29.27047,"A",-9.10983,"AA",0.00129631231515723,1
"253","chr1",25400000,25500000,35.745745,"A","chr1",25400000,25500000,23.98142,"A",-11.764325,"AA",0.00498493370902402,1
"254","chr1",25500000,25600000,43.133875,"A","chr1",25500000,25600000,35.853208,"A",-7.280667,"AA",0.00163513935845612,1
"255","chr1",25600000,25700000,31.539925,"A","chr1",25600000,25700000,30.12892,"A",-1.411005,"AA",0.00141830638575126,1
"256","chr1",25700000,25800000,39.962475,"A","chr1",25700000,25800000,33.414726,"A",-6.547749,"AA",0.00016606193131833,1
"257","chr1",25800000,25900000,43.868745,"A","chr1",25800000,25900000,38.556746,"A",-5.311999,"AA",0.00019610148946619,1
"258","chr1",25900000,26000000,39.361155,"A","chr1",25900000,26000000,33.039286,"A",-6.321869,"AA",0.00010102753955053,1
"259","chr1",26000000,26100000,38.98064,"A","chr1",26000000,26100000,31.2866,"A",-7.69404,"AA",0.00059079667740981,1
"260","chr1",26100000,26200000,44.487815,"A","chr1",26100000,26200000,38.425766,"A",-6.06204899999999,"AA",0.00093453829336409,1
"261","chr1",26200000,26300000,47.839385,"A","chr1",26200000,26300000,40.244242,"A",-7.595143,"AA",0.00667761990419886,1
"262","chr1",26300000,26400000,38.583255,"A","chr1",26300000,26400000,38.578202,"A",-0.00505300000000375,"AA",0.00101487317277711,1
"263","chr1",26400000,26500000,42.67647,"A","chr1",26400000,26500000,43.926982,"A",1.250512,"AA",0.00114508058609416,1
"264","chr1",26500000,26600000,46.275745,"A","chr1",26500000,26600000,41.292416,"A",-4.983329,"AA",0.00046312852025416,1
"265","chr1",26600000,26700000,49.255255,"A","chr1",26600000,26700000,44.100426,"A",-5.154829,"AA",0.00134613021010266,1
"266","chr1",26700000,26800000,45.46969,"A","chr1",26700000,26800000,43.19732,"A",-2.27237,"AA",4.9009097916074e-07,1
"267","chr1",26800000,26900000,49.877985,"A","chr1",26800000,26900000,46.390346,"A",-3.487639,"AA",0.00020518365878529,1
"268","chr1",26900000,27000000,43.276405,"A","chr1",26900000,27000000,41.113912,"A",-2.162493,"AA",1.05841366227566e-06,1
"269","chr1",27000000,27100000,50.800825,"A","chr1",27000000,27100000,47.43926,"A",-3.36156500000001,"AA",0.00027393538216401,1
"270","chr1",27100000,27200000,47.19665,"A","chr1",27100000,27200000,47.843326,"A",0.646675999999999,"AA",0.00029766039976527,1
"271","chr1",27200000,27300000,54.628005,"A","chr1",27200000,27300000,43.94162,"A",-10.686385,"AA",0.0742198265020111,1
"272","chr1",27300000,27400000,49.184765,"A","chr1",27300000,27400000,43.50968,"A",-5.675085,"AA",0.00167628545628333,1
"273","chr1",27400000,27500000,43.357285,"A","chr1",27400000,27500000,43.620128,"A",0.262843000000004,"AA",0.00037712724045359,1
"274","chr1",27500000,27600000,44.991155,"A","chr1",27500000,27600000,40.077854,"A",-4.913301,"AA",0.00019856680472988,1
"275","chr1",27600000,27700000,40.457935,"A","chr1",27600000,27700000,43.066214,"A",2.608279,"AA",0.00845169903932568,1
"276","chr1",27700000,27800000,46.00438,"A","chr1",27700000,27800000,44.01536,"A",-1.98902,"AA",7.59055260934708e-08,1
"277","chr1",27800000,27900000,49.17961,"A","chr1",27800000,27900000,50.77509,"A",1.59548,"AA",0.00024750880661984,1
"278","chr1",27900000,28000000,42.49318,"A","chr1",27900000,28000000,45.003648,"A",2.510468,"AA",0.00495347822984526,1
"279","chr1",28000000,28100000,48.877695,"A","chr1",28000000,28100000,45.064332,"A",-3.813363,"AA",0.00018127703708139,1
"280","chr1",28100000,28200000,49.12024,"A","chr1",28100000,28200000,45.98442,"A",-3.13582,"AA",5.15286305903017e-05,1
"281","chr1",28200000,28300000,46.62565,"A","chr1",28200000,28300000,44.69042,"A",-1.93523,"AA",1.43743305927719e-10,1
"282","chr1",28300000,28400000,48.20382,"A","chr1",28300000,28400000,43.728016,"A",-4.475804,"AA",0.00033430449466412,1
"283","chr1",28400000,28500000,50.96024,"A","chr1",28400000,28500000,47.412318,"A",-3.547922,"AA",0.00023040239660445,1
"284","chr1",28500000,28600000,53.18658,"A","chr1",28500000,28600000,46.095002,"A",-7.091578,"AA",0.0100162692829386,1
"285","chr1",28600000,28700000,50.008925,"A","chr1",28600000,28700000,47.079806,"A",-2.929119,"AA",6.28740369533643e-05,1
"286","chr1",28700000,28800000,42.12766,"A","chr1",28700000,28800000,47.763078,"A",5.635418,"AA",0.0379965795874726,1
"287","chr1",28800000,28900000,43.95321,"A","chr1",28800000,28900000,46.463038,"A",2.509828,"AA",0.00309539882029713,1
"288","chr1",28900000,29000000,47.215415,"A","chr1",28900000,29000000,45.272454,"A",-1.942961,"AA",2.15287978909283e-08,1
"289","chr1",29000000,29100000,39.841255,"A","chr1",29000000,29100000,40.569436,"A",0.728181000000006,"AA",0.00276193052199682,1
"290","chr1",29100000,29200000,31.80975,"A","chr1",29100000,29200000,24.89641,"A",-6.91334,"AA",3.36362434033293e-05,1
"291","chr1",29200000,29300000,35.484535,"A","chr1",29200000,29300000,30.437514,"A",-5.047021,"AA",1.10184308484962e-05,1
"292","chr1",29300000,29400000,31.55927,"A","chr1",29300000,29400000,24.624022,"A",-6.935248,"AA",0.00018089288289079,1
"293","chr1",29400000,29500000,41.739285,"A","chr1",29400000,29500000,32.455284,"A",-9.284001,"AA",0.00512370499860339,1
"294","chr1",29500000,29600000,36.824465,"A","chr1",29500000,29600000,27.913884,"A",-8.910581,"AA",0.00115621269887279,1
"295","chr1",29600000,29700000,27.325765,"A","chr1",29600000,29700000,-1.582524,"B",-28.908289,"AB",4.83087734999791,0.331661951968554
"296","chr1",29700000,29800000,19.608955,"A","chr1",29700000,29800000,-21.252562,"B",-40.861517,"AB",21.947725129398,0.0001330290628181
"297","chr1",29800000,29900000,16.916255,"A","chr1",29800000,29900000,-25.753756,"B",-42.670011,"AB",29.4979553301366,3.19691935452741e-06
"298","chr1",30000000,30100000,31.44301,"A","chr1",30000000,30100000,-26.640978,"B",-58.083988,"AB",104.496051915875,3.72364409673264e-22
"299","chr1",30100000,30200000,30.964205,"A","chr1",30100000,30200000,-22.41391,"B",-53.378115,"AB",71.783433344884,2.61652689224284e-15
"300","chr1",30200000,30300000,19.774865,"A","chr1",30200000,30300000,-26.138226,"B",-45.913091,"AB",41.2511840010692,1.20485624988424e-08
"301","chr1",30300000,30400000,12.537585,"A","chr1",30300000,30400000,-27.156952,"B",-39.694537,"AB",19.6203316682184,0.00025562959716175
"302","chr1",30400000,30500000,17.757995,"A","chr1",30400000,30500000,-30.89609,"B",-48.654085,"AB",52.3222115138572,5.46533251043568e-11
"303","chr1",30500000,30600000,16.56724,"A","chr1",30500000,30600000,-27.047846,"B",-43.615086,"AB",31.2318645349439,1.6280597930751e-06
"304","chr1",30600000,30700000,13.735265,"A","chr1",30600000,30700000,-28.326322,"B",-42.061587,"AB",23.9118110988907,3.22354907965729e-05
"305","chr1",30700000,30800000,11.687185,"A","chr1",30700000,30800000,-29.695906,"B",-41.383091,"AB",27.565171694482,7.5216866556321e-06
"306","chr1",30800000,30900000,13.804195,"A","chr1",30800000,30900000,-26.478286,"B",-40.282481,"AB",24.6401780675229,3.35780052907194e-05
"307","chr1",30900000,31000000,21.107905,"A","chr1",30900000,31000000,-28.925456,"B",-50.033361,"AB",55.5062433837006,1.19092237051066e-11
"308","chr1",31000000,31100000,27.914915,"A","chr1",31000000,31100000,-25.750834,"B",-53.665749,"AB",64.0721753915285,1.8613775120106e-13
"309","chr1",31100000,31200000,35.51021,"A","chr1",31100000,31200000,-10.480406,"B",-45.990616,"AB",31.8496334900591,6.59032461176115e-07
"310","chr1",31200000,31300000,41.29756,"A","chr1",31200000,31300000,26.51388,"A",-14.78368,"AA",0.0520937371544834,1
"311","chr1",31300000,31400000,39.557665,"A","chr1",31300000,31400000,27.928552,"A",-11.629113,"AA",0.0100945070919993,1
"312","chr1",31400000,31500000,47.429285,"A","chr1",31400000,31500000,43.350954,"A",-4.078331,"AA",8.24281102022921e-05,1
"313","chr1",31500000,31600000,48.836315,"A","chr1",31500000,31600000,43.484646,"A",-5.351669,"AA",0.00097686018402654,1
"314","chr1",31600000,31700000,45.09412,"A","chr1",31600000,31700000,38.320324,"A",-6.773796,"AA",0.00162698289519214,1
"315","chr1",31700000,31800000,51.191805,"A","chr1",31700000,31800000,39.856264,"A",-11.335541,"AA",0.0587734739257722,1
"316","chr1",31800000,31900000,45.322635,"A","chr1",31800000,31900000,41.295442,"A",-4.027193,"AA",5.86599139830337e-05,1
"317","chr1",31900000,32000000,41.88265,"A","chr1",31900000,32000000,37.66177,"A",-4.22088,"AA",2.21118998321753e-05,1
"318","chr1",32000000,32100000,46.5419,"A","chr1",32000000,32100000,39.655544,"A",-6.886356,"AA",0.00241417032183606,1
"319","chr1",32100000,32200000,50.878425,"A","chr1",32100000,32200000,50.576404,"A",-0.302021000000003,"AA",4.2661096548837e-07,1
"320","chr1",32200000,32300000,44.431565,"A","chr1",32200000,32300000,40.965542,"A",-3.466023,"AA",2.98900421894189e-05,1
"321","chr1",32300000,32400000,51.20102,"A","chr1",32300000,32400000,43.339184,"A",-7.861836,"AA",0.0119010173066504,1
"322","chr1",32400000,32500000,56.983645,"A","chr1",32400000,32500000,51.617892,"A",-5.36575300000001,"AA",0.00878673151687176,1
"323","chr1",32500000,32600000,58.31375,"A","chr1",32500000,32600000,48.40392,"A",-9.90983,"AA",0.0438723224506804,1
"324","chr1",32600000,32700000,54.71542,"A","chr1",32600000,32700000,49.001802,"A",-5.713618,"AA",0.00476074200816897,1
"325","chr1",32700000,32800000,49.38869,"A","chr1",32700000,32800000,49.659378,"A",0.270688,"AA",0.0001673098477529,1
"326","chr1",32800000,32900000,43.409375,"A","chr1",32800000,32900000,41.767506,"A",-1.641869,"AA",5.80348365863749e-06,1
"327","chr1",32900000,33000000,43.174375,"A","chr1",32900000,33000000,31.40787,"A",-11.766505,"AA",0.0220619864494068,1
"328","chr1",33000000,33100000,41.082485,"A","chr1",33000000,33100000,40.857814,"A",-0.224671000000001,"AA",0.0006656734223147,1
"329","chr1",33100000,33200000,40.937435,"A","chr1",33100000,33200000,47.495362,"A",6.557927,"AA",0.0736280283728116,1
"330","chr1",33200000,33300000,44.214945,"A","chr1",33200000,33300000,46.770214,"A",2.555269,"AA",0.00402562447679608,1
"331","chr1",33300000,33400000,33.031665,"A","chr1",33300000,33400000,36.884716,"A",3.853051,"AA",0.0247980835942361,1
"332","chr1",33400000,33500000,32.97524,"A","chr1",33400000,33500000,42.15189,"A",9.17665,"AA",0.374123737424715,1
"333","chr1",33500000,33600000,28.278295,"A","chr1",33500000,33600000,34.036246,"A",5.757951,"AA",0.0862031443663392,1
"334","chr1",33600000,33700000,2.128025,"A","chr1",33600000,33700000,26.28962,"A",24.161595,"AA",5.77528582546132,0.200773697037813
"335","chr1",33700000,33800000,6.670045,"A","chr1",33700000,33800000,27.701888,"A",21.031843,"AA",3.42697934370001,1
"336","chr1",33800000,33900000,0.13282,"A","chr1",33800000,33900000,19.407084,"A",19.274264,"AA",2.56565146578411,0.944168898065854
"337","chr1",33900000,34000000,-20.80675,"B","chr1",33900000,34000000,-8.078812,"B",12.727938,"BB",0.247290853749869,1
"338","chr1",34000000,34100000,-43.89212,"B","chr1",34000000,34100000,-33.78259,"B",10.10953,"BB",0.00027315804808795,1
"339","chr1",34100000,34200000,-47.861655,"B","chr1",34100000,34200000,-37.139542,"B",10.722113,"BB",0.00038877131781395,1
"340","chr1",34200000,34300000,-45.17166,"B","chr1",34200000,34300000,-40.691202,"B",4.48045800000001,"BB",0.00091276976631387,1
"341","chr1",34300000,34400000,-49.2596,"B","chr1",34300000,34400000,-38.661944,"B",10.597656,"BB",0.00025398740490932,1
"342","chr1",34400000,34500000,-45.516635,"B","chr1",34400000,34500000,-39.817344,"B",5.699291,"BB",0.00018468471241316,1
"343","chr1",34500000,34600000,-46.24777,"B","chr1",34500000,34600000,-38.410158,"B",7.837612,"BB",4.29238976607009e-07,1
"344","chr1",34600000,34700000,-42.47552,"B","chr1",34600000,34700000,-36.880694,"B",5.594826,"BB",2.31978565272774e-09,1
"345","chr1",34700000,34800000,-47.23746,"B","chr1",34700000,34800000,-40.340838,"B",6.896622,"BB",2.54555168842892e-06,1
"346","chr1",34800000,34900000,-46.98045,"B","chr1",34800000,34900000,-39.257302,"B",7.72314799999999,"BB",1.47793207651045e-07,1
"347","chr1",34900000,35000000,-46.683645,"B","chr1",34900000,35000000,-36.14794,"B",10.535705,"BB",0.00058189437313835,1
"348","chr1",35000000,35100000,-47.40534,"B","chr1",35000000,35100000,-36.586704,"B",10.818636,"BB",0.00061068849997818,1
"349","chr1",35100000,35200000,-43.033315,"B","chr1",35100000,35200000,-33.272616,"B",9.760699,"BB",0.00059127601702224,1
"350","chr1",35200000,35300000,-15.73519,"B","chr1",35200000,35300000,-9.493944,"B",6.241246,"BB",2.41178344692503e-05,1
"351","chr1",35300000,35400000,-14.29734,"B","chr1",35300000,35400000,-9.614748,"B",4.682592,"BB",0.00602166962556085,1
"352","chr1",35400000,35500000,-8.004425,"B","chr1",35400000,35500000,-1.170294,"B",6.834131,"BB",0.0312903360890458,1
"353","chr1",35500000,35600000,-0.0503849999999999,"B","chr1",35500000,35600000,4.620614,"A",4.670999,"BA",0.0128873026688842,1
"354","chr1",35600000,35700000,8.876035,"A","chr1",35600000,35700000,16.990486,"A",8.114451,"AA",0.182157525613154,1
"355","chr1",35700000,35800000,12.64447,"A","chr1",35700000,35800000,30.117008,"A",17.472538,"AA",2.31998743960629,0.947386238914106
"356","chr1",35800000,35900000,18.36293,"A","chr1",35800000,35900000,29.088178,"A",10.725248,"AA",0.416310365237378,1
"357","chr1",35900000,36000000,22.19245,"A","chr1",35900000,36000000,32.93088,"A",10.73843,"AA",0.503125023482307,1
"358","chr1",36000000,36100000,29.74699,"A","chr1",36000000,36100000,33.051122,"A",3.304132,"AA",0.0335129719468326,1
"359","chr1",36100000,36200000,22.67267,"A","chr1",36100000,36200000,26.081872,"A",3.409202,"AA",0.0360118154451508,1
"360","chr1",36200000,36300000,25.358455,"A","chr1",36200000,36300000,35.021738,"A",9.663283,"AA",0.32998945579972,1
"361","chr1",36300000,36400000,30.904705,"A","chr1",36300000,36400000,32.342818,"A",1.438113,"AA",0.00958568204863711,1
"362","chr1",36400000,36500000,34.581445,"A","chr1",36400000,36500000,35.984346,"A",1.402901,"AA",0.00848104702296067,1
"363","chr1",36500000,36600000,34.103685,"A","chr1",36500000,36600000,35.354368,"A",1.250683,"AA",0.00790147563114249,1
"364","chr1",36600000,36700000,36.178875,"A","chr1",36600000,36700000,45.383774,"A",9.204899,"AA",0.267633987719086,1
"365","chr1",36700000,36800000,33.610255,"A","chr1",36700000,36800000,41.371868,"A",7.761613,"AA",0.199305858607889,1
"366","chr1",36800000,36900000,25.516475,"A","chr1",36800000,36900000,39.141678,"A",13.625203,"AA",1.10694930647379,1
"367","chr1",36900000,37000000,-0.0861249999999999,"B","chr1",36900000,37000000,15.90324,"A",15.989365,"BA",1.08714266262326,1
"368","chr1",37000000,37100000,-27.28572,"B","chr1",37000000,37100000,-19.18216,"B",8.10356,"BB",0.0019998764688351,1
"369","chr1",37100000,37200000,-31.3948,"B","chr1",37100000,37200000,-20.539158,"B",10.855642,"BB",0.0198435522338245,1
"370","chr1",37200000,37300000,-37.683525,"B","chr1",37200000,37300000,-22.470068,"B",15.213457,"BB",0.00918718663765199,1
"371","chr1",37300000,37400000,-34.090915,"B","chr1",37300000,37400000,-23.42116,"B",10.669755,"BB",0.00055590062044464,1
"372","chr1",37400000,37500000,-33.287385,"B","chr1",37400000,37500000,-25.958336,"B",7.329049,"BB",0.00025434962806817,1
