"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","BT549chr","BT549start","BT549end","BT549EV","BT549compartment","D.EV","compartment","sample_maha","padj"
"213","chr1",21400000,21500000,44.369805,"A","chr1",21400000,21500000,30.481965,"A",-13.88784,"AA",7.09318911000568e-09,1
"214","chr1",21500000,21600000,37.86543,"A","chr1",21500000,21600000,15.456695,"A",-22.408735,"AA",0.00547485287388802,1
"215","chr1",21600000,21700000,48.969665,"A","chr1",21600000,21700000,30.621875,"A",-18.34779,"AA",0.00418488519198635,1
"216","chr1",21700000,21800000,40.488085,"A","chr1",21700000,21800000,18.65632,"A",-21.831765,"AA",0.00616721481083396,1
"217","chr1",21800000,21900000,37.43668,"A","chr1",21800000,21900000,16.84859,"A",-20.58809,"AA",0.00148485777022353,1
"218","chr1",21900000,22000000,42.709245,"A","chr1",21900000,22000000,21.204435,"A",-21.50481,"AA",0.00826491077744606,1
"219","chr1",22000000,22100000,40.264035,"A","chr1",22000000,22100000,28.76153,"A",-11.502505,"AA",0.00088388323790299,1
"220","chr1",22100000,22200000,41.795265,"A","chr1",22100000,22200000,21.023735,"A",-20.77153,"AA",0.00605029172646458,1
"221","chr1",22200000,22300000,42.44185,"A","chr1",22200000,22300000,17.464385,"A",-24.977465,"AA",0.039075351858683,1
"222","chr1",22300000,22400000,44.34181,"A","chr1",22300000,22400000,18.93481,"A",-25.407,"AA",0.0713310204922339,1
"223","chr1",22400000,22500000,36.8553,"A","chr1",22400000,22500000,24.798935,"A",-12.056365,"AA",0.0010634790867161,1
"224","chr1",22500000,22600000,37.63183,"A","chr1",22500000,22600000,21.673015,"A",-15.958815,"AA",2.81688611574312e-06,1
"225","chr1",22600000,22700000,31.676145,"A","chr1",22600000,22700000,19.86355,"A",-11.812595,"AA",0.00146310260337236,1
"226","chr1",22700000,22800000,35.6857,"A","chr1",22700000,22800000,23.867905,"A",-11.817795,"AA",0.00099240902395507,1
"227","chr1",22800000,22900000,30.666075,"A","chr1",22800000,22900000,20.434825,"A",-10.23125,"AA",0.00465400719253908,1
"228","chr1",22900000,23000000,25.2678,"A","chr1",22900000,23000000,22.179145,"A",-3.088655,"AA",0.133096310532313,1
"229","chr1",23000000,23100000,38.046675,"A","chr1",23000000,23100000,24.76668,"A",-13.279995,"AA",7.24224018986729e-05,1
"230","chr1",23100000,23200000,42.25739,"A","chr1",23100000,23200000,22.026815,"A",-20.230575,"AA",0.00323393508159096,1
"231","chr1",23200000,23300000,32.22433,"A","chr1",23200000,23300000,26.901495,"A",-5.322835,"AA",0.0622001332584953,1
"232","chr1",23300000,23400000,37.6629,"A","chr1",23300000,23400000,27.6571,"A",-10.0058,"AA",0.00463900869551448,1
"233","chr1",23400000,23500000,42.09332,"A","chr1",23400000,23500000,36.698175,"A",-5.395145,"AA",0.0304648036992965,1
"234","chr1",23500000,23600000,40.400615,"A","chr1",23500000,23600000,26.34623,"A",-14.054385,"AA",1.36557506116553e-05,1
"235","chr1",23600000,23700000,39.81105,"A","chr1",23600000,23700000,36.42398,"A",-3.38707,"AA",0.0925124667690084,1
"236","chr1",23700000,23800000,45.46647,"A","chr1",23700000,23800000,30.92909,"A",-14.53738,"AA",4.21075104054809e-06,1
"237","chr1",23800000,23900000,42.45541,"A","chr1",23800000,23900000,36.49257,"A",-5.96284,"AA",0.0224572206451479,1
"238","chr1",23900000,24000000,46.910635,"A","chr1",23900000,24000000,28.741915,"A",-18.16872,"AA",0.00370945593442195,1
"239","chr1",24000000,24100000,44.308785,"A","chr1",24000000,24100000,33.25691,"A",-11.051875,"AA",0.00026072481930978,1
"240","chr1",24100000,24200000,49.435605,"A","chr1",24100000,24200000,33.35206,"A",-16.083545,"AA",0.00092856981170447,1
"241","chr1",24200000,24300000,46.231405,"A","chr1",24200000,24300000,25.66634,"A",-20.565065,"AA",0.009074310126031,1
"242","chr1",24300000,24400000,45.07291,"A","chr1",24300000,24400000,36.37216,"A",-8.70075,"AA",0.0025672020455037,1
"243","chr1",24400000,24500000,42.866255,"A","chr1",24400000,24500000,23.544365,"A",-19.32189,"AA",0.00131953281906174,1
"244","chr1",24500000,24600000,43.64165,"A","chr1",24500000,24600000,29.432215,"A",-14.209435,"AA",8.55029982374293e-07,1
"245","chr1",24600000,24700000,48.0253,"A","chr1",24600000,24700000,37.010125,"A",-11.015175,"AA",0.00013392613508762,1
"246","chr1",24700000,24800000,45.569375,"A","chr1",24700000,24800000,28.42128,"A",-17.148095,"AA",0.00062798872785326,1
"247","chr1",24800000,24900000,44.629765,"A","chr1",24800000,24900000,23.71126,"A",-20.918505,"AA",0.0112132010667229,1
"248","chr1",24900000,25000000,43.383305,"A","chr1",24900000,25000000,22.75295,"A",-20.630355,"AA",0.00537801539255964,1
"249","chr1",25000000,25100000,49.8008,"A","chr1",25000000,25100000,29.955305,"A",-19.845495,"AA",0.0145357113426389,1
"250","chr1",25100000,25200000,38.3816,"A","chr1",25100000,25200000,26.4337,"A",-11.9479,"AA",0.00062226019530282,1
"251","chr1",25200000,25300000,40.4259,"A","chr1",25200000,25300000,21.254245,"A",-19.171655,"AA",0.00060348290499431,1
"252","chr1",25300000,25400000,38.3803,"A","chr1",25300000,25400000,15.462335,"A",-22.917965,"AA",0.00796221379190521,1
"253","chr1",25400000,25500000,35.745745,"A","chr1",25400000,25500000,16.380115,"A",-19.36563,"AA",0.00034523194160377,1
"254","chr1",25500000,25600000,43.133875,"A","chr1",25500000,25600000,26.45758,"A",-16.676295,"AA",0.00019571602302091,1
"255","chr1",25600000,25700000,31.539925,"A","chr1",25600000,25700000,25.745055,"A",-5.79487,"AA",0.0624158344762375,1
"256","chr1",25700000,25800000,39.962475,"A","chr1",25700000,25800000,25.106795,"A",-14.85568,"AA",4.14557575550109e-06,1
"257","chr1",25800000,25900000,43.868745,"A","chr1",25800000,25900000,28.578435,"A",-15.29031,"AA",2.36462231523676e-05,1
"258","chr1",25900000,26000000,39.361155,"A","chr1",25900000,26000000,24.662525,"A",-14.69863,"AA",6.93727738776075e-06,1
"259","chr1",26000000,26100000,38.98064,"A","chr1",26000000,26100000,18.466295,"A",-20.514345,"AA",0.00180907977437482,1
"260","chr1",26100000,26200000,44.487815,"A","chr1",26100000,26200000,27.831325,"A",-16.65649,"AA",0.00033321355702877,1
"261","chr1",26200000,26300000,47.839385,"A","chr1",26200000,26300000,37.674165,"A",-10.16522,"AA",0.0002793341554422,1
"262","chr1",26300000,26400000,38.583255,"A","chr1",26300000,26400000,27.95309,"A",-10.630165,"AA",0.00144177050276254,1
"263","chr1",26400000,26500000,42.67647,"A","chr1",26400000,26500000,38.258135,"A",-4.418335,"AA",0.0361973046294845,1
"264","chr1",26500000,26600000,46.275745,"A","chr1",26500000,26600000,32.38084,"A",-13.894905,"AA",3.05263461622205e-06,1
"265","chr1",26600000,26700000,49.255255,"A","chr1",26600000,26700000,32.492465,"A",-16.76279,"AA",0.0018038372559672,1
"266","chr1",26700000,26800000,45.46969,"A","chr1",26700000,26800000,34.27221,"A",-11.19748,"AA",0.0001033281428024,1
"267","chr1",26800000,26900000,49.877985,"A","chr1",26800000,26900000,39.07596,"A",-10.802025,"AA",0.00011138783267103,1
"268","chr1",26900000,27000000,43.276405,"A","chr1",26900000,27000000,32.947275,"A",-10.32913,"AA",0.00078353785988934,1
"269","chr1",27000000,27100000,50.800825,"A","chr1",27000000,27100000,38.69752,"A",-12.103305,"AA",1.08453652948639e-10,1
"270","chr1",27100000,27200000,47.19665,"A","chr1",27100000,27200000,42.726,"A",-4.47065,"AA",0.0297390073067852,1
"271","chr1",27200000,27300000,54.628005,"A","chr1",27200000,27300000,35.196115,"A",-19.43189,"AA",0.0320686380461703,1
"272","chr1",27300000,27400000,49.184765,"A","chr1",27300000,27400000,33.49015,"A",-15.694615,"AA",0.00070460628745193,1
"273","chr1",27400000,27500000,43.357285,"A","chr1",27400000,27500000,35.54992,"A",-7.807365,"AA",0.00662681920136254,1
"274","chr1",27500000,27600000,44.991155,"A","chr1",27500000,27600000,32.00902,"A",-12.982135,"AA",3.24573823933728e-06,1
"275","chr1",27600000,27700000,40.457935,"A","chr1",27600000,27700000,40.184305,"A",-0.273629999999997,"AA",0.292957483828509,1
"276","chr1",27700000,27800000,46.00438,"A","chr1",27700000,27800000,33.158475,"A",-12.845905,"AA",2.47098013313329e-07,1
"277","chr1",27800000,27900000,49.17961,"A","chr1",27800000,27900000,47.354,"A",-1.82561,"AA",0.0544308278874057,1
"278","chr1",27900000,28000000,42.49318,"A","chr1",27900000,28000000,38.83012,"A",-3.66306,"AA",0.0664499505230346,1
"279","chr1",28000000,28100000,48.877695,"A","chr1",28000000,28100000,38.15169,"A",-10.726005,"AA",0.00013059381730578,1
"280","chr1",28100000,28200000,49.12024,"A","chr1",28100000,28200000,37.519695,"A",-11.600545,"AA",1.88203416601942e-05,1
"281","chr1",28200000,28300000,46.62565,"A","chr1",28200000,28300000,31.851425,"A",-14.774225,"AA",6.24015312576637e-05,1
"282","chr1",28300000,28400000,48.20382,"A","chr1",28300000,28400000,33.31565,"A",-14.88817,"AA",0.00015001422299045,1
"283","chr1",28400000,28500000,50.96024,"A","chr1",28400000,28500000,37.659835,"A",-13.300405,"AA",6.96246860191793e-05,1
"284","chr1",28500000,28600000,53.18658,"A","chr1",28500000,28600000,35.656905,"A",-17.529675,"AA",0.00856490245754012,1
"285","chr1",28600000,28700000,50.008925,"A","chr1",28600000,28700000,37.133845,"A",-12.87508,"AA",4.43853308417636e-06,1
"286","chr1",28700000,28800000,42.12766,"A","chr1",28700000,28800000,38.740535,"A",-3.387125,"AA",0.058272804252578,1
"287","chr1",28800000,28900000,43.95321,"A","chr1",28800000,28900000,38.542025,"A",-5.411185,"AA",0.0230030761718669,1
"288","chr1",28900000,29000000,47.215415,"A","chr1",28900000,29000000,37.597775,"A",-9.61764,"AA",0.00094249869045255,1
"289","chr1",29000000,29100000,39.841255,"A","chr1",29000000,29100000,28.424175,"A",-11.41708,"AA",0.00086685819471291,1
"290","chr1",29100000,29200000,31.80975,"A","chr1",29100000,29200000,16.03965,"A",-15.7701,"AA",1.47058280854054e-07,1
"291","chr1",29200000,29300000,35.484535,"A","chr1",29200000,29300000,9.570955,"A",-25.91358,"AA",0.0421892734631142,1
"292","chr1",29300000,29400000,31.55927,"A","chr1",29300000,29400000,8.055435,"A",-23.503835,"AA",0.0125904748304115,1
"293","chr1",29400000,29500000,41.739285,"A","chr1",29400000,29500000,15.48496,"A",-26.254325,"AA",0.0744933537779377,1
"294","chr1",29500000,29600000,36.824465,"A","chr1",29500000,29600000,12.71146,"A",-24.113005,"AA",0.0171792822729586,1
"295","chr1",29600000,29700000,27.325765,"A","chr1",29600000,29700000,-9.94839,"B",-37.274155,"AB",8.6016003268129,0.02629268064928
"296","chr1",29700000,29800000,19.608955,"A","chr1",29700000,29800000,-16.22759,"B",-35.836545,"AB",15.8326910146733,0.00083997882713709
"297","chr1",29800000,29900000,16.916255,"A","chr1",29800000,29900000,-18.903265,"B",-35.81952,"AB",22.3251580687708,3.28983814150279e-05
"298","chr1",30000000,30100000,31.44301,"A","chr1",30000000,30100000,-19.49112,"B",-50.93413,"AB",77.8732631861829,6.64016480872605e-17
"299","chr1",30100000,30200000,30.964205,"A","chr1",30100000,30200000,-16.792115,"B",-47.75632,"AB",50.7858913785556,4.46062258168368e-11
"300","chr1",30200000,30300000,19.774865,"A","chr1",30200000,30300000,-22.07215,"B",-41.847015,"AB",44.8870112020045,6.59482038677256e-10
"301","chr1",30300000,30400000,12.537585,"A","chr1",30300000,30400000,-16.770445,"B",-29.30803,"AB",9.03975339579966,0.0220719090379317
"302","chr1",30400000,30500000,17.757995,"A","chr1",30400000,30500000,-23.501085,"B",-41.25908,"AB",46.9619615105948,2.40129295521836e-10
"303","chr1",30500000,30600000,16.56724,"A","chr1",30500000,30600000,-20.307295,"B",-36.874535,"AB",25.1794535669616,9.81102170286999e-06
"304","chr1",30600000,30700000,13.735265,"A","chr1",30600000,30700000,-16.589495,"B",-30.32476,"AB",9.6754370236208,0.0151803505144609
"305","chr1",30700000,30800000,11.687185,"A","chr1",30700000,30800000,-21.208115,"B",-32.8953,"AB",21.2303127008307,5.60026218240709e-05
"306","chr1",30800000,30900000,13.804195,"A","chr1",30800000,30900000,-20.08536,"B",-33.889555,"AB",21.1863337864047,6.3132014739752e-05
"307","chr1",30900000,31000000,21.107905,"A","chr1",30900000,31000000,-21.78653,"B",-42.894435,"AB",47.0648503210133,3.33900616947914e-10
"308","chr1",31000000,31100000,27.914915,"A","chr1",31000000,31100000,-15.510195,"B",-43.42511,"AB",29.9177353643761,8.94517823833977e-07
"309","chr1",31100000,31200000,35.51021,"A","chr1",31100000,31200000,-5.891845,"B",-41.402055,"AB",12.358645406685,0.00417001054013201
"310","chr1",31200000,31300000,41.29756,"A","chr1",31200000,31300000,16.708845,"A",-24.588715,"AA",0.029966359384852,1
"311","chr1",31300000,31400000,39.557665,"A","chr1",31300000,31400000,18.881135,"A",-20.67653,"AA",0.00225550094533033,1
"312","chr1",31400000,31500000,47.429285,"A","chr1",31400000,31500000,26.78859,"A",-20.640695,"AA",0.0118806287734722,1
"313","chr1",31500000,31600000,48.836315,"A","chr1",31500000,31600000,29.618075,"A",-19.21824,"AA",0.00779331697640656,1
"314","chr1",31600000,31700000,45.09412,"A","chr1",31600000,31700000,25.606055,"A",-19.488065,"AA",0.0040044573980764,1
"315","chr1",31700000,31800000,51.191805,"A","chr1",31700000,31800000,30.93347,"A",-20.258335,"AA",0.0275681707264839,1
"316","chr1",31800000,31900000,45.322635,"A","chr1",31800000,31900000,25.219035,"A",-20.1036,"AA",0.00669736811090408,1
"317","chr1",31900000,32000000,41.88265,"A","chr1",31900000,32000000,17.977975,"A",-23.904675,"AA",0.0262866952135219,1
"318","chr1",32000000,32100000,46.5419,"A","chr1",32000000,32100000,27.94181,"A",-18.60009,"AA",0.00301871213893198,1
"319","chr1",32100000,32200000,50.878425,"A","chr1",32100000,32200000,45.00428,"A",-5.874145,"AA",0.00819274417685012,1
"320","chr1",32200000,32300000,44.431565,"A","chr1",32200000,32300000,37.333145,"A",-7.09842,"AA",0.00783433453613835,1
"321","chr1",32300000,32400000,51.20102,"A","chr1",32300000,32400000,34.16165,"A",-17.03937,"AA",0.00464007423593262,1
"322","chr1",32400000,32500000,56.983645,"A","chr1",32400000,32500000,42.631615,"A",-14.35203,"AA",0.00254575370833856,1
"323","chr1",32500000,32600000,58.31375,"A","chr1",32500000,32600000,37.63136,"A",-20.68239,"AA",0.0579642291741886,1
"324","chr1",32600000,32700000,54.71542,"A","chr1",32600000,32700000,38.254065,"A",-16.461355,"AA",0.00705465291500828,1
"325","chr1",32700000,32800000,49.38869,"A","chr1",32700000,32800000,40.91599,"A",-8.4727,"AA",0.00201483743465615,1
"326","chr1",32800000,32900000,43.409375,"A","chr1",32800000,32900000,37.960825,"A",-5.44855,"AA",0.0228342012175451,1
"327","chr1",32900000,33000000,43.174375,"A","chr1",32900000,33000000,28.53734,"A",-14.637035,"AA",1.59010208028732e-06,1
"328","chr1",33000000,33100000,41.082485,"A","chr1",33000000,33100000,33.31093,"A",-7.771555,"AA",0.0104102297875752,1
"329","chr1",33100000,33200000,40.937435,"A","chr1",33100000,33200000,39.146805,"A",-1.79063,"AA",0.163456651413783,1
"330","chr1",33200000,33300000,44.214945,"A","chr1",33200000,33300000,39.96461,"A",-4.250335,"AA",0.0323025353071507,1
"331","chr1",33300000,33400000,33.031665,"A","chr1",33300000,33400000,31.244785,"A",-1.78688,"AA",0.187873373052279,1
"332","chr1",33400000,33500000,32.97524,"A","chr1",33400000,33500000,28.703455,"A",-4.271785,"AA",0.102610027784089,1
"333","chr1",33500000,33600000,28.278295,"A","chr1",33500000,33600000,31.275435,"A",2.99714,"AA",0.78635710089134,1
"334","chr1",33600000,33700000,2.128025,"A","chr1",33600000,33700000,24.559865,"A",22.43184,"AA",10.7188017276434,0.00973206201823574
"335","chr1",33700000,33800000,6.670045,"A","chr1",33700000,33800000,18.956955,"A",12.28691,"AA",2.30316446315288,0.598967694980288
"336","chr1",33800000,33900000,0.13282,"A","chr1",33800000,33900000,17.51075,"A",17.37793,"AA",4.76415677448688,0.167626451481196
"337","chr1",33900000,34000000,-20.80675,"B","chr1",33900000,34000000,0.23021,"A",21.03696,"BA",1.09337158936298,1
"338","chr1",34000000,34100000,-43.89212,"B","chr1",34000000,34100000,-22.7637,"B",21.12842,"BB",2.92784687866666e-06,1
"339","chr1",34100000,34200000,-47.861655,"B","chr1",34100000,34200000,-24.072365,"B",23.78929,"BB",3.77473733966817e-05,1
"340","chr1",34200000,34300000,-45.17166,"B","chr1",34200000,34300000,-25.165085,"B",20.006575,"BB",0.00016447464398566,1
"341","chr1",34300000,34400000,-49.2596,"B","chr1",34300000,34400000,-23.178945,"B",26.080655,"BB",0.0013921624131273,1
"342","chr1",34400000,34500000,-45.516635,"B","chr1",34400000,34500000,-24.56623,"B",20.950405,"BB",1.77767582265374e-05,1
"343","chr1",34500000,34600000,-46.24777,"B","chr1",34500000,34600000,-24.11681,"B",22.13096,"BB",3.69020779512353e-07,1
"344","chr1",34600000,34700000,-42.47552,"B","chr1",34600000,34700000,-19.780345,"B",22.695175,"BB",0.00075045357065973,1
"345","chr1",34700000,34800000,-47.23746,"B","chr1",34700000,34800000,-26.929775,"B",20.307685,"BB",8.67238148169393e-05,1
"346","chr1",34800000,34900000,-46.98045,"B","chr1",34800000,34900000,-22.256365,"B",24.724085,"BB",0.00044276303386773,1
"347","chr1",34900000,35000000,-46.683645,"B","chr1",34900000,35000000,-20.809445,"B",25.8742,"BB",0.0028990377408735,1
"348","chr1",35000000,35100000,-47.40534,"B","chr1",35000000,35100000,-23.914455,"B",23.490885,"BB",5.31843042522442e-05,1
"349","chr1",35100000,35200000,-43.033315,"B","chr1",35100000,35200000,-20.37692,"B",22.656395,"BB",0.00018906672094808,1
"350","chr1",35200000,35300000,-15.73519,"B","chr1",35200000,35300000,-12.714595,"B",3.020595,"BB",0.00030727179448185,1
"351","chr1",35300000,35400000,-14.29734,"B","chr1",35300000,35400000,2.13313,"A",16.43047,"BA",0.624590748218303,1
"352","chr1",35400000,35500000,-8.004425,"B","chr1",35400000,35500000,4.643975,"A",12.6484,"BA",0.508400453572369,1
"353","chr1",35500000,35600000,-0.0503849999999999,"B","chr1",35500000,35600000,3.76492,"A",3.815305,"BA",0.0428483012148939,1
"354","chr1",35600000,35700000,8.876035,"A","chr1",35600000,35700000,16.868775,"A",7.99274,"AA",1.05201104761714,1
"355","chr1",35700000,35800000,12.64447,"A","chr1",35700000,35800000,24.49444,"A",11.84997,"AA",3.04579914148329,0.413757667208154
"356","chr1",35800000,35900000,18.36293,"A","chr1",35800000,35900000,11.41997,"A",-6.94296,"AA",0.00655483875475282,1
"357","chr1",35900000,36000000,22.19245,"A","chr1",35900000,36000000,18.33205,"A",-3.8604,"AA",0.0661748889672947,1
"358","chr1",36000000,36100000,29.74699,"A","chr1",36000000,36100000,23.47158,"A",-6.27541,"AA",0.0417026459309259,1
"359","chr1",36100000,36200000,22.67267,"A","chr1",36100000,36200000,26.785535,"A",4.112865,"AA",0.852056826774335,1
"360","chr1",36200000,36300000,25.358455,"A","chr1",36200000,36300000,29.570295,"A",4.21184,"AA",0.964389531508384,1
"361","chr1",36300000,36400000,30.904705,"A","chr1",36300000,36400000,23.820715,"A",-7.08399,"AA",0.0294644828328423,1
"362","chr1",36400000,36500000,34.581445,"A","chr1",36400000,36500000,24.96381,"A",-9.617635,"AA",0.00779567414585225,1
"363","chr1",36500000,36600000,34.103685,"A","chr1",36500000,36600000,29.05583,"A",-5.047855,"AA",0.0683558335844792,1
"364","chr1",36600000,36700000,36.178875,"A","chr1",36600000,36700000,36.743735,"A",0.564860000000003,"AA",0.380576704443231,1
"365","chr1",36700000,36800000,33.610255,"A","chr1",36700000,36800000,25.25529,"A",-8.354965,"AA",0.0148976751707432,1
"366","chr1",36800000,36900000,25.516475,"A","chr1",36800000,36900000,24.017325,"A",-1.49915,"AA",0.212272608772318,1
"367","chr1",36900000,37000000,-0.0861249999999999,"B","chr1",36900000,37000000,15.148445,"A",15.23457,"BA",3.05023897711725,0.413147313904604
"368","chr1",37000000,37100000,-27.28572,"B","chr1",37000000,37100000,-11.78712,"B",15.4986,"BB",0.00174555960320333,1
"369","chr1",37100000,37200000,-31.3948,"B","chr1",37100000,37200000,-9.68228,"B",21.71252,"BB",0.0692980382307062,1
"370","chr1",37200000,37300000,-37.683525,"B","chr1",37200000,37300000,-19.46702,"B",18.216505,"BB",2.76981191498596e-07,1
"371","chr1",37300000,37400000,-34.090915,"B","chr1",37300000,37400000,-20.08894,"B",14.001975,"BB",0.00083966894922235,1
"372","chr1",37400000,37500000,-33.287385,"B","chr1",37400000,37500000,-16.33288,"B",16.954505,"BB",4.22627621684982e-05,1
"373","chr1",37500000,37600000,-36.113545,"B","chr1",37500000,37600000,-19.90378,"B",16.209765,"BB",0.00012140103552893,1
